#filename	date	concept_num	concept
28546759	2017-05-26	HMGCS2	10
10717103	2000-03-15	NODAL	1
10631907	2000-02-02	EVPL	1
24789547	2014-10-02	RPA1	2
24789547	2014-10-02	SRSF1	1
28521398	2017-05-19	PDCD1	4
28521398	2017-05-19	SATB1	14
8907205	1997-03-14	MKI67	1
28402920	2017-04-13	CCNE1	1
28402920	2017-04-13	MIR200C	9
16170369	2005-12-15	MAPK3	1
16170369	2005-12-15	MAP2K1	1
16170369	2005-12-15	PTGS2	12
3343850	1988-04-07	NODAL	1
16506209	2006-05-15	BCL2	1
14586407	2003-10-30	STAT3	4
14586407	2003-10-30	MCL1	1
14586407	2003-10-30	BCL2	1
23026210	2012-12-04	DTL	4
25414051	2015-12-23	NODAL	2
15842801	2005-04-21	NODAL	2
26156831	2015-07-09	MKI67	3
26156831	2015-07-09	MCM7	5
26156831	2015-07-09	CCNE1	3
26156831	2015-07-09	CA9	14
26156831	2015-07-09	GPNMB	1
16647946	2006-05-01	SEL1L	10
7745828	1995-06-09	ELANE	4
27857021	2016-11-18	AKT1	4
27857021	2016-11-18	MTOR	3
23345110	2013-03-27	ESD	1
27680978	2016-09-29	POU5F1	1
27680978	2016-09-29	CCNE1	1
27680978	2016-09-29	KDM1A	1
27680978	2016-09-29	SOX9	5
27680978	2016-09-29	SOX2	1
17927886	2007-10-11	OGFR	2
24222146	2013-11-13	NODAL	5
24222146	2013-11-13	VEGFC	4
24999713	2014-07-30	PIK3CA	1
16501854	2006-02-27	CBX8	2
27244952	2016-06-01	VIT	1
10656678	2000-02-10	GLYAT	1
28469512	2017-05-04	NODAL	6
20667324	2010-07-29	NODAL	1
17342367	2007-03-07	NODAL	3
26535007	2015-11-04	ADAM17	6
26535007	2015-11-04	RHBDF2	6
26535007	2015-11-04	TNFRSF1A	1
21674250	2011-12-01	DPP4	2
24788582	2014-07-21	BCL2	1
24788582	2014-07-21	BAX	2
26812616	2016-01-27	ARID1A	1
26812616	2016-01-27	SMARCAL1	1
26812616	2016-01-27	PBRM1	2
26812616	2016-01-27	ACTL6B	1
26812616	2016-01-27	ATRX	1
26812616	2016-01-27	SMARCA1	2
26812616	2016-01-27	SMARCA4	1
26812616	2016-01-27	ARID2	1
11550278	2001-09-10	NFKBIA	1
11550278	2001-09-10	FOXA1	1
11550278	2001-09-10	SRP54	1
