"Cancer","Gene","cosine"
"Colorectal cancer","FGF20",0.00154691548943198
"Stomach cancer","PKP1",0.00154684430125461
"Colorectal cancer","WNT3",0.00154618830741255
"Esophageal cancer","TPM1",0.0015457157706015
"Liver cancer","CDH5",0.00154565111636065
"Esophageal cancer","HDAC1",0.00154425740244026
"Colorectal cancer","INA",0.00154344366113127
"Colorectal cancer","MAML1",0.00154134683895535
"Pancreatic Cancer","SLCO4A1",0.00154106840850689
"Liver cancer","REG1A",0.00154065152501629
"Esophageal cancer","TNRC6C",0.00154060284483464
"Colorectal cancer","TBX21",0.00154042951482803
"Liver cancer","PICK1",0.00154042208899706
"Pancreatic Cancer","IGFBP6",0.00154032327349136
"Colorectal cancer","MAGI3",0.00153975606214931
"Colorectal cancer","ADH7",0.0015393975868549
"Stomach cancer","TSC22D3",0.00153925062813421
"Esophageal cancer","PMAIP1",0.0015392299968849
"Pancreatic Cancer","TRDMT1",0.0015388286981432
"Stomach cancer","JAK3",0.00153873967124699
"Liver cancer","JAK3",0.00153853063825529
"Liver cancer","MAG",0.00153823519157721
"Liver cancer","UBE2C",0.00153774740977981
"Esophageal cancer","GRB2",0.00153730232641934
"Liver cancer","TNFAIP8L2",0.0015367906138215
"Esophageal cancer","WNT2",0.00153643369913473
"Liver cancer","VIL1",0.00153606118461241
"Liver cancer","DLD",0.00153401669092243
"Stomach cancer","FERMT2",0.00153370545243873
"Pancreatic Cancer","CTTN",0.00153363769446839
"Bile duct cancer","GPC3",0.00153302081477677
"Stomach cancer","DKK3",0.00153244578469494
"Bile duct cancer","CYP27B1",0.00153181955140278
"Liver cancer","MAPK14",0.00153172158809016
"Pancreatic Cancer","MBD4",0.00153143953134409
"Esophageal cancer","DDOST",0.00153101188599494
"Liver cancer","ATF2",0.00153095532382866
"Colorectal cancer","LARS",0.00153051100934128
"Bile duct cancer","HDGF",0.00152989225744905
"Colorectal cancer","CA13",0.00152975057918588
"Colorectal cancer","CYP2C19",0.00152855927747812
"Colorectal cancer","CD81",0.001527860582325
"Pancreatic Cancer","CDT1",0.00152773172545853
"Bile duct cancer","MAPK3",0.00152765714260035
"Stomach cancer","CCL8",0.00152755712264993
"Liver cancer","BSG",0.00152720528004523
"Bile duct cancer","AMN",0.00152699387098589
"Liver cancer","EREG",0.00152659471019635
"Pancreatic Cancer","WNT8B",0.00152633933954868
"Pancreatic Cancer","ADAM17",0.00152561412364046
"Liver cancer","TSLP",0.00152502219394879
"Liver cancer","MITF",0.00152435321116267
"Liver cancer","OAT",0.00152411148736669
"Colorectal cancer","BCCIP",0.00152349417712001
"Stomach cancer","PAM",0.00152334539032949
"Esophageal cancer","TTK",0.00152302879630799
"Pancreatic Cancer","B2M",0.00152213058784847
"Esophageal cancer","CYP2C19",0.00152187746510655
"Pancreatic Cancer","PLVAP",0.00151936551770912
"Pancreatic Cancer","FGF23",0.00151866117537107
"Colorectal cancer","FOXF1",0.00151837597298305
"Bile duct cancer","HIF1A",0.00151781952277121
"Esophageal cancer","TFG",0.00151727028655784
"Colorectal cancer","POSTN",0.00151692304115548
"Esophageal cancer","AMN",0.00151690200053948
"Colorectal cancer","INVS",0.00151687833211408
"Stomach cancer","MYCBP",0.00151676330521358
"Esophageal cancer","C10orf99",0.00151661237206372
"Stomach cancer","DEFB1",0.00151561333948617
"Esophageal cancer","ATF5",0.00151539423574232
"Pancreatic Cancer","SLCO1B3",0.00151401044291189
"Pancreatic Cancer","GATA4",0.00151281340255823
"Colorectal cancer","P2RY12",0.00151268324671242
"Colorectal cancer","STEAP1",0.00151268324671242
"Colorectal cancer","DYX1C1",0.00151268324671242
"Colorectal cancer","PARP6",0.00151268324671242
"Colorectal cancer","DDIAS",0.00151268324671242
"Colorectal cancer","DPPA2",0.00151268324671242
"Colorectal cancer","FKBP4",0.00151268324671242
"Colorectal cancer","KIAA0040",0.00151268324671242
"Colorectal cancer","NAV3",0.00151268324671242
"Colorectal cancer","ENAM",0.00151268324671242
"Colorectal cancer","AMELX",0.00151268324671242
"Colorectal cancer","MMP20",0.00151268324671242
"Colorectal cancer","RWDD1",0.00151268324671242
"Colorectal cancer","SAMSN1",0.00151268324671242
"Colorectal cancer","RNF216",0.00151268324671242
"Esophageal cancer","CDC25A",0.00151238305980842
"Liver cancer","MSR1",0.00151186618380455
"Pancreatic Cancer","MIR205",0.00151179219007716
"Colorectal cancer","MINA",0.00151166675796675
"Esophageal cancer","CCR1",0.00151165688211555
"Liver cancer","PIWIL1",0.00151145896151937
"Liver cancer","PECAM1",0.00151110789161862
"Stomach cancer","BLMH",0.00151065128351299
"Bile duct cancer","SNAI2",0.00151060915709545
"Colorectal cancer","NETO2",0.00150964343807056
"Pancreatic Cancer","TCF7L2",0.00150959442689214
"Colorectal cancer","SPIB",0.00150929339970247
"Colorectal cancer","OXT",0.00150848860757167
"Esophageal cancer","SRY",0.00150846871960106
"Liver cancer","CXCL16",0.00150827716840668
"Stomach cancer","SOSTDC1",0.00150740495942133
"Liver cancer","TRO",0.00150531036703332
"Pancreatic Cancer","THBD",0.00150452422064091
"Pancreatic Cancer","PPARG",0.00150388504045609
"Colorectal cancer","RALGDS",0.00150362750107775
"Liver cancer","MAP4K4",0.00150315398217822
"Stomach cancer","ANXA2",0.0015023376820587
"Bile duct cancer","ALOX5",0.00150223746547342
"Liver cancer","SPINT2",0.00150171538803229
"Stomach cancer","ADAM9",0.00150096788298858
"Liver cancer","MTA1",0.00150087232190001
"Pancreatic Cancer","NF1",0.00149977916180996
"Pancreatic Cancer","MIR221",0.00149949993303598
"Stomach cancer","SPRR2A",0.00149946528878943
"Bile duct cancer","MSLN",0.00149858561589104
"Esophageal cancer","RHOA",0.00149836361339676
"Colorectal cancer","CCL25",0.00149792418577526
"Colorectal cancer","COL4A6",0.00149737632217134
"Stomach cancer","TLR1",0.00149716614291234
"Esophageal cancer","PFN1",0.00149701999942799
"Esophageal cancer","AURKA",0.00149686982764738
"Colorectal cancer","PTMS",0.0014954210736345
"Colorectal cancer","RDX",0.00149528755953916
"Colorectal cancer","RAD54L",0.00149517218187977
"Bile duct cancer","CCNE1",0.00149384403292287
"Pancreatic Cancer","HNF4A",0.00149378092997572
"Colorectal cancer","STAG1",0.00149328442543169
"Liver cancer","LEF1",0.00149182443270595
"Colorectal cancer","PMEL",0.00149170790004977
"Colorectal cancer","CEBPD",0.00149147828239746
"Liver cancer","PKD1",0.00149051841983622
"Stomach cancer","PCDH17",0.00149043209187079
"Liver cancer","PROKR1",0.00149018280752665
"Pancreatic Cancer","PRKCA",0.00149003257485106
"Colorectal cancer","TNRC6A",0.00148980425385077
"Bile duct cancer","CA2",0.0014893427106742
"Pancreatic Cancer","TRIM29",0.00148913801578034
"Liver cancer","MAPK11",0.00148904408591726
"Colorectal cancer","INTS6",0.00148833635153471
"Liver cancer","ZMIZ1",0.00148688584097343
"Esophageal cancer","CD38",0.00148674865051602
"Colorectal cancer","NUPR1",0.00148635962323789
"Stomach cancer","POU2F1",0.00148527233399847
"Colorectal cancer","TLE1",0.00148504512515561
"Pancreatic Cancer","MIR148A",0.00148427593257834
"Pancreatic Cancer","FBN2",0.00148374171257564
"Colorectal cancer","GLRX3",0.00148366346374331
"Liver cancer","BTC",0.00148263003209944
"Colorectal cancer","IGFALS",0.00148241735188547
"Colorectal cancer","LYPD3",0.00148153866996943
"Stomach cancer","EDN2",0.0014805472632144
"Bile duct cancer","ATF6",0.00148022889405782
"Esophageal cancer","MMP16",0.0014795826831708
"Liver cancer","KIFC1",0.00147951208694984
"Esophageal cancer","STS",0.00147879902228887
"Pancreatic Cancer","TGFBI",0.00147879797808924
"Pancreatic Cancer","PDCD5",0.00147815968948519
"Stomach cancer","TMEFF2",0.00147804332996743
"Liver cancer","FHL3",0.00147783405883682
"Liver cancer","SHARPIN",0.00147783405883682
"Liver cancer","SMARCAD1",0.00147783405883682
"Liver cancer","UBIAD1",0.00147783405883682
"Liver cancer","CNOT1",0.00147783405883682
"Liver cancer","SHANK1",0.00147783405883682
"Liver cancer","FBXO39",0.00147783405883682
"Liver cancer","SMARCD2",0.00147783405883682
"Stomach cancer","SSTR1",0.00147720801992616
"Liver cancer","IL4",0.00147681538149988
"Bile duct cancer","SRY",0.00147646689979387
"Liver cancer","EIF4E",0.00147636089322582
"Colorectal cancer","SIRT2",0.00147585026234997
"Colorectal cancer","TCF7L1",0.00147578853337797
"Liver cancer","TNFSF13B",0.00147565497761421
"Stomach cancer","CD99",0.00147528566772374
"Pancreatic Cancer","ARHGAP9",0.00147519230019391
"Liver cancer","ABCC5",0.00147448793394527
"Colorectal cancer","IGF2BP3",0.00147387708808598
"Colorectal cancer","RSPO2",0.00147283482386366
"Pancreatic Cancer","CCL21",0.00147227535305495
"Liver cancer","PTP4A1",0.00147206188182812
"Colorectal cancer","DYRK1B",0.00147164291800037
"Stomach cancer","SERPINF2",0.00147145155691294
"Colorectal cancer","ULBP3",0.0014714130354693
"Liver cancer","RIPK1",0.00146970796180128
"Pancreatic Cancer","PIGR",0.00146966396783955
"Stomach cancer","CEBPA",0.00146857293036851
"Bile duct cancer","FOXM1",0.00146828483189429
"Bile duct cancer","TMEM132D",0.00146709444752727
"Esophageal cancer","CAV2",0.00146657221868518
"Liver cancer","NAT1",0.00146649476535853
"Liver cancer","TDGF1",0.00146643095982873
"Colorectal cancer","HDAC3",0.00146636122292204
"Pancreatic Cancer","PTPRC",0.00146544801040815
"Stomach cancer","LOXL2",0.00146541006145886
"Stomach cancer","CAV2",0.00146512165097626
"Esophageal cancer","TRPC3",0.00146502897607556
"Pancreatic Cancer","SOX18",0.00146410948170092
"Stomach cancer","EIF4EBP1",0.0014640229952118
"Esophageal cancer","HMGB1",0.00146396631564463
"Colorectal cancer","PKLR",0.00146380239275535
"Bile duct cancer","SPARCL1",0.00146318636118976
"Stomach cancer","LIMK1",0.00146245102894611
"Colorectal cancer","FOXP2",0.00146137243925159
"Bile duct cancer","HNF1B",0.00146028636537578
"Stomach cancer","FZD10",0.00145986082459109
"Liver cancer","KISS1",0.00145969747742204
"Colorectal cancer","AKTIP",0.00145949603819148
"Pancreatic Cancer","SBNO2",0.00145925362751813
"Pancreatic Cancer","OSR1",0.00145925362751813
"Liver cancer","ALOX5",0.00145885902743184
"Liver cancer","GPD1",0.00145852302499624
"Colorectal cancer","NCAM2",0.0014585058267301
"Colorectal cancer","MGAT3",0.00145782141850968
"Pancreatic Cancer","XPA",0.00145730153611988
"Liver cancer","TBK1",0.00145451849315102
"Colorectal cancer","TNP1",0.00145448116690907
"Pancreatic Cancer","AXL",0.00145425016421841
"Esophageal cancer","TNFSF10",0.00145416738468436
"Colorectal cancer","MIR15A",0.00145351278461897
"Liver cancer","FZD6",0.00145299302616333
"Pancreatic Cancer","SDF4",0.00145295223609885
"Liver cancer","SHMT1",0.00145271284283195
"Stomach cancer","CADM2",0.00145247809289403
"Esophageal cancer","RAD23B",0.00145247384875615
"Colorectal cancer","CDO1",0.00145235273728741
"Liver cancer","CYP7A1",0.00145226425625401
"Pancreatic Cancer","EEF2",0.00145223120108028
"Pancreatic Cancer","SLC4A3",0.00145190423588377
"Colorectal cancer","ERAS",0.00145156073828308
"Bile duct cancer","GSTP1",0.00145026387176992
"Esophageal cancer","PHLPP2",0.00145011849798709
"Esophageal cancer","LOXL2",0.00144912576354799
"Esophageal cancer","PTS",0.00144905111436166
"Esophageal cancer","CTGF",0.00144896975244653
"Pancreatic Cancer","DKK1",0.00144733911087682
"Bile duct cancer","CYP2D6",0.00144649446440796
"Pancreatic Cancer","FAM3C",0.00144559543148692
"Liver cancer","CYBB",0.00144535228723782
"Esophageal cancer","DNMT1",0.00144470373919218
"Stomach cancer","MYOD1",0.00144433429070036
"Liver cancer","MIR130B",0.00144389496960385
"Pancreatic Cancer","FHOD1",0.00144363712170929
"Pancreatic Cancer","KLF6",0.00144232584378698
"Pancreatic Cancer","PEAK1",0.00144224962385863
"Stomach cancer","SMUG1",0.00144188070514065
"Stomach cancer","AHCYL1",0.00144168098146246
"Liver cancer","DISP3",0.0014406791035587
"Stomach cancer","CR1",0.00144066130901358
"Esophageal cancer","ING3",0.0014403287020464
"Pancreatic Cancer","CD33",0.00143909329465747
"Esophageal cancer","GPT2",0.00143881642117371
"Colorectal cancer","PSMB4",0.00143842037321924
"Colorectal cancer","PTGR1",0.00143797469928955
"Colorectal cancer","RPL37",0.00143796727750607
"Pancreatic Cancer","ROBO1",0.00143685955700661
"Esophageal cancer","STC1",0.00143678154821469
"Liver cancer","MKNK1",0.00143646031414693
"Stomach cancer","ITGB2",0.00143581708019336
"Stomach cancer","MIR133B",0.0014357408953549
"Esophageal cancer","EOMES",0.00143563979135046
"Bile duct cancer","BCL2L1",0.00143531638289015
"Liver cancer","ENTPD5",0.00143499885972711
"Liver cancer","WNT3",0.00143452681767551
"Liver cancer","GGT1",0.00143370962863987
"Pancreatic Cancer","GTF2I",0.00143297825104068
"Liver cancer","SLC7A5",0.00143236066016923
"Colorectal cancer","DUSP5",0.00143230949809176
"Esophageal cancer","ATF6",0.00143221384945257
"Bile duct cancer","AMACR",0.00143219151286796
"Esophageal cancer","HSPA8",0.00143180105376482
"Colorectal cancer","JUP",0.00143071838948724
"Bile duct cancer","IFNAR2",0.00143063900414526
"Colorectal cancer","CLDN18",0.00143056763783375
"Colorectal cancer","HPX",0.00142936933931617
"Stomach cancer","CLTC",0.00142934230346466
"Stomach cancer","GATA5",0.00142796037446531
"Colorectal cancer","AZGP1",0.00142770625522482
"Stomach cancer","LPAR1",0.00142642505758181
"Colorectal cancer","SAA2",0.00142599467680642
"Pancreatic Cancer","OSR2",0.00142565171398326
"Stomach cancer","MIR301A",0.00142551603687847
"Stomach cancer","CTNNA1",0.00142485845567225
"Pancreatic Cancer","ADIPOR2",0.00142483236450192
"Colorectal cancer","DAG1",0.0014239756417609
"Colorectal cancer","CIDEB",0.00142370187925875
"Stomach cancer","CCT4",0.00142358253722914
"Bile duct cancer","PPP2R2A",0.00142340029741884
"Stomach cancer","MGAT5",0.00142331456679777
"Liver cancer","NLK",0.00142261503067627
"Stomach cancer","MFRP",0.00142176306051408
"Pancreatic Cancer","HOTAIR",0.001420232104606
"Colorectal cancer","MDM4",0.00142011450848217
"Esophageal cancer","SLC22A3",0.00141895382725744
"Liver cancer","ONECUT1",0.00141891166058156
"Stomach cancer","OCLN",0.00141810338459352
"Pancreatic Cancer","TRIM31",0.00141801176941977
"Esophageal cancer","MLKL",0.00141654944632207
"Colorectal cancer","PIK3R3",0.00141627245867565
"Stomach cancer","VANGL2",0.00141571712939477
"Stomach cancer","EFNB2",0.00141552630962845
"Stomach cancer","PSMB10",0.00141540193742187
"Liver cancer","ENOX2",0.0014151812776206
"Bile duct cancer","GSTO2",0.0014147566896343
"Liver cancer","ITGB4",0.00141393093915989
"Stomach cancer","ANKRD6",0.00141360649316596
"Liver cancer","SMARCA2",0.00141352623061868
"Pancreatic Cancer","NNMT",0.00141201567183098
"Liver cancer","BVES",0.00141129254919594
"Liver cancer","SFRP2",0.00141126439736122
"Esophageal cancer","NRAS",0.00141080387784107
"Colorectal cancer","SDHB",0.00141007026926145
"Liver cancer","UGT2B10",0.00140993596374338
"Esophageal cancer","FOLR1",0.00140923075590304
"Colorectal cancer","CSF1",0.00140922706090347
"Pancreatic Cancer","DR1",0.00140913973668946
"Pancreatic Cancer","CHD7",0.0014091136226923
"Esophageal cancer","S100A9",0.00140904145221267
"Esophageal cancer","TLR1",0.00140887532590234
"Esophageal cancer","CYLD",0.0014078088502478
"Pancreatic Cancer","GLG1",0.00140763892436533
"Liver cancer","DACT1",0.00140741700503454
"Stomach cancer","RRH",0.00140735524380859
"Stomach cancer","RHOXF2",0.00140735524380859
"Stomach cancer","CCDC62",0.00140735524380859
"Stomach cancer","PDIA4",0.00140735524380859
"Stomach cancer","DNAJC3",0.00140735524380859
"Stomach cancer","PTENP1",0.00140735524380859
"Esophageal cancer","CDH2",0.00140693257691567
"Colorectal cancer","ARID1B",0.00140692425439448
"Colorectal cancer","XPO5",0.0014069147264734
"Colorectal cancer","VASH1",0.00140682548483137
"Liver cancer","IGF1",0.0014068005634451
"Colorectal cancer","SUZ12",0.00140643222958328
"Liver cancer","E2F2",0.00140622500510802
"Pancreatic Cancer","IL19",0.00140608224662253
"Stomach cancer","PKP3",0.00140598288341997
"Stomach cancer","OSMR",0.00140521156007628
"Stomach cancer","CACNA2D3",0.00140464056276939
"Colorectal cancer","ULBP1",0.0014046238482333
"Colorectal cancer","MTMR3",0.00140339292258121
"Liver cancer","NUF2",0.0014030534416543
"Pancreatic Cancer","HSPA8",0.00140270782020579
"Colorectal cancer","RAP2A",0.00140182110424431
"Stomach cancer","TCF7L2",0.0014017192222578
"Liver cancer","CAPZA2",0.00140120562615639
"Bile duct cancer","TDRD1",0.00140015027182712
"Bile duct cancer","TDRD5",0.00140015027182712
"Stomach cancer","PSMB8",0.00139990298532693
"Stomach cancer","SMARCA1",0.0013980720534899
"Pancreatic Cancer","XBP1",0.00139798280214482
"Bile duct cancer","FIS1",0.00139736747218284
"Colorectal cancer","TERF1",0.00139698444797208
"Liver cancer","SMARCA4",0.00139686501640125
"Stomach cancer","FABP1",0.00139664379752776
"Bile duct cancer","WT1-AS",0.00139644737113073
"Colorectal cancer","FABP1",0.00139634790157826
"Liver cancer","RAD51",0.00139633580136216
"Colorectal cancer","OSBPL1A",0.00139632299696531
"Colorectal cancer","SCIN",0.00139632299696531
"Colorectal cancer","LMO7",0.00139632299696531
"Colorectal cancer","NBR1",0.00139632299696531
"Stomach cancer","MYB",0.00139601754642684
"Esophageal cancer","F9",0.00139593167309877
"Colorectal cancer","S100A12",0.00139539652263665
"Pancreatic Cancer","MCC",0.00139418768989645
"Colorectal cancer","ABCA7",0.00139418366680095
"Colorectal cancer","CYP2B6",0.00139348908673326
"Pancreatic Cancer","HOXA3",0.00139255411740832
"Colorectal cancer","NCK1",0.00139174320321143
"Colorectal cancer","ROS1",0.00139159897610489
"Colorectal cancer","SPTBN1",0.00139123051011943
"Liver cancer","TMEM192",0.00139090264361112
"Esophageal cancer","DOCK2",0.00139089670806549
"Liver cancer","CYP4F11",0.00139051390154074
"Bile duct cancer","JAK1",0.00139007125934192
"Stomach cancer","CKS1B",0.00138845098510733
"Colorectal cancer","NACA",0.00138807768760064
"Colorectal cancer","TERF2IP",0.00138802975034051
"Pancreatic Cancer","KIF12",0.00138629094614223
"Pancreatic Cancer","KDM2B",0.00138629094614223
"Pancreatic Cancer","TDO2",0.00138629094614223
"Pancreatic Cancer","EFNB3",0.00138629094614223
"Pancreatic Cancer","EDNRA",0.00138555671744364
"Pancreatic Cancer","CD69",0.00138526577090097
"Colorectal cancer","SOCS5",0.00138514230908404
"Esophageal cancer","STAT5A",0.00138495147139432
"Liver cancer","APOE",0.00138469236223905
"Colorectal cancer","SPRR3",0.0013844632584705
"Colorectal cancer","PPM1D",0.00138445502784409
"Liver cancer","ADO",0.00138418403111368
"Liver cancer","FUT4",0.00138374687916154
"Esophageal cancer","MMP15",0.00138263050716417
"Colorectal cancer","TAF1B",0.0013823074202502
"Colorectal cancer","NR1H3",0.00138228191463798
"Bile duct cancer","ABCG2",0.00138219847225594
"Bile duct cancer","OPA1",0.00138109972058219
"Liver cancer","DAB2IP",0.00138104459307054
"Liver cancer","GLUD1",0.0013810178022433
