#filename	date	concept_num	concept
17259842	2007-01-29	NODAL	1
11702248	2001-11-09	HCCS	4
21170105	2010-12-20	SARNP	1
21170105	2010-12-20	HCCS	2
16259116	2005-11-01	VIM	1
10843358	2000-07-26	NODAL	1
18597023	2008-07-03	BAX	2
26155271	2015-07-09	NODAL	1
11144921	2000-12-28	PCNA	6
15019674	2004-03-15	NODAL	1
25623055	2015-04-19	AKT1	5
25623055	2015-04-19	SPARC	2
25623055	2015-04-19	SRGN	1
25623055	2015-04-19	SPOCK1	13
27363654	2016-07-01	LOX	1
27363654	2016-07-01	LOXL2	10
18705415	2008-08-18	CD1A	1
18705415	2008-08-18	POMP	1
18705415	2008-08-18	IL2	2
27795812	2016-10-31	MUC5AC	3
27795812	2016-10-31	MUC4	4
27795812	2016-10-31	MUC2	6
27795812	2016-10-31	PEMT	6
22331825	2012-07-10	BRAF	11
10530621	1999-12-07	PKD1	10
10530621	1999-12-07	PCSK1	3
9717998	1998-09-10	MID1	1
21737980	2011-07-08	MUC5AC	1
21737980	2011-07-08	MUC2	1
21737980	2011-07-08	PEMT	1
14668613	2003-12-11	SOCS3	2
19464906	2009-08-24	NODAL	6
19464906	2009-08-24	SMUG1	1
15492813	2004-10-19	SPAG5	2
15492813	2004-10-19	PEMT	10
17687098	2007-08-09	NODAL	1
17687098	2007-08-09	SMUG1	2
18400094	2008-04-30	PROX1	15
18400094	2008-04-30	MAZ	3
8693487	1996-08-27	PEMT	1
16211216	2005-10-07	SMAD2	1
16211216	2005-10-07	HCCS	5
16211216	2005-10-07	IGFBP3	10
19414361	2009-05-05	COPS5	2
2645046	1989-03-24	HCCS	3
2645046	1989-03-24	MRC1	2
18837082	2008-10-06	CDH17	13
27108649	2016-05-09	MMP3	1
27108649	2016-05-09	RHOC	11
27108649	2016-05-09	VIM	1
24530461	2014-09-22	HCCS	2
18805740	2008-11-10	CD40LG	1
23828575	2013-07-05	MAPK9	3
23828575	2013-07-05	MAPK8	2
16137866	2005-12-05	TCF7L2	1
24185513	2013-11-25	IDH2	1
24185513	2013-11-25	IDH1	1
24185513	2013-11-25	ARID1A	2
24560110	2014-02-24	NODAL	1
19357543	2009-04-27	NODAL	2
21762411	2011-09-19	HCCS	1
19956832	2009-12-03	CDH17	1
19956832	2009-12-03	MKI67	1
19956832	2009-12-03	KRT8	1
19956832	2009-12-03	VIM	2
1130871	1975-07-23	NODAL	1
19214666	2016-01-01	CXCL1	2
19434452	2009-07-17	FDXR	2
19434452	2009-07-17	WWOX	9
25579086	2015-04-06	PTEN	1
25579086	2015-04-06	G6PC	1
25579086	2015-04-06	PIK3R2	1
25579086	2015-04-06	PDPK1	1
21506806	2011-10-04	TLR4	6
21506806	2011-10-04	PARVA	1
21506806	2011-10-04	PCNA	1
22321883	2012-02-10	FBXL20	4
12638036	2003-06-18	SARNP	1
12638036	2003-06-18	HCCS	1
21091241	2011-05-06	TNFRSF1B	5
21091241	2011-05-06	TNFRSF1A	2
21274875	2011-01-28	KRT19	1
21274875	2011-01-28	CYP7A1	1
21939860	2011-09-23	HCCS	1
19212669	2009-02-12	CLTC	1
19212669	2009-02-12	HCCS	3
19212669	2009-02-12	KRT7	2
23949086	2013-10-14	BAX	1
12417079	2002-11-05	SCGN	1
14598144	2003-11-04	NODAL	1
19556073	2009-10-13	FSCN1	1
25704428	2015-03-21	WAPL	1
26254359	2015-08-08	ALDH1A1	1
12857048	2003-07-14	NODAL	1
14708053	2004-02-19	NODAL	1
19727957	2009-10-27	NODAL	1
16001653	2005-07-08	HCCS	2
12095564	2002-07-03	NODAL	1
9015175	1997-05-21	NODAL	1
11295067	2001-04-11	MUC2	7
11295067	2001-04-11	PEMT	9
11295067	2001-04-11	MUC5B	1
17097846	2007-04-03	NODAL	3
25348605	2015-03-10	PER1	1
26372221	2015-10-18	NODAL	3
26501715	2016-07-16	SARNP	1
17556872	2007-06-08	GHSR	5
22896861	2012-08-17	HEXA	1
8706256	1996-09-09	CEL	1
24888903	2014-06-10	LEF1	1
24827397	2014-11-12	FHIT	1
24827397	2014-11-12	ROBO1	1
24827397	2014-11-12	CDKN2A	1
25633045	2015-02-24	BCL2	1
25633045	2015-02-24	BAX	1
26452385	2015-10-10	CD274	1
26452385	2015-10-10	AKT1	1
26452385	2015-10-10	MTOR	1
26452385	2015-10-10	JAK2	1
28169208	2017-02-07	NODAL	1
23543853	2014-11-26	SMUG1	6
