#filename	date	concept_num	concept
20357913	2010-05-06	Pancreatic Cancer	3
22203481	2012-03-23	Pancreatic Cancer	1
22726648	2012-11-12	Pancreatic Cancer	8
23168236	2013-02-06	Pancreatic Cancer	1
22946344	2012-09-05	Pancreatic Cancer	3
19409049	2009-05-04	Pancreatic Cancer	6
7550106	1995-11-06	Stomach cancer	1
7550106	1995-11-06	Pancreatic Cancer	1
17332339	2007-03-02	Pancreatic Cancer	1
21654174	2011-11-01	Pancreatic Cancer	5
15202007	2004-06-17	Pancreatic Cancer	6
11259367	2001-03-22	Pancreatic Cancer	1
22074495	2012-01-09	Pancreatic Cancer	7
22212610	2012-01-19	Pancreatic Cancer	6
21665939	2011-07-20	Pancreatic Cancer	4
23962904	2013-09-30	Pancreatic Cancer	3
24522996	2014-05-07	Pancreatic Cancer	1
16024642	2005-07-18	Pancreatic Cancer	3
7545654	1995-10-17	Pancreatic Cancer	1
22076568	2012-02-22	Pancreatic Cancer	3
16998831	2006-11-01	Pancreatic Cancer	7
10429977	1999-09-27	Pancreatic Cancer	4
21552209	2011-09-02	Pancreatic Cancer	1
12839967	2003-07-03	Pancreatic Cancer	11
20679244	2010-08-18	Pancreatic Cancer	2
24404812	2014-02-12	Pancreatic Cancer	2
19110611	2008-12-26	Pancreatic Cancer	5
7909745	1994-06-09	Pancreatic Cancer	4
21226763	2011-03-18	Pancreatic Cancer	1
9443411	1998-02-04	Pancreatic Cancer	1
18566576	2008-06-20	Pancreatic Cancer	9
12452071	2002-11-27	Pancreatic Cancer	1
12452071	2002-11-27	Liver cancer	1
19812523	2010-02-25	Pancreatic Cancer	6
15527675	2004-11-05	Pancreatic Cancer	1
20021823	2009-12-21	Pancreatic Cancer	3
24334458	2014-01-02	Pancreatic Cancer	2
14729877	2004-01-19	Pancreatic Cancer	1
21343834	2011-03-18	Pancreatic Cancer	4
18680225	2008-08-05	Pancreatic Cancer	2
17488476	2007-05-09	Pancreatic Cancer	1
17488476	2007-05-09	Colorectal cancer	7
21708005	2011-07-14	Pancreatic Cancer	6
11979557	2002-05-23	Pancreatic Cancer	2
17096071	2006-11-10	Pancreatic Cancer	6
16973716	2007-04-18	Pancreatic Cancer	3
22442738	2012-03-23	Pancreatic Cancer	2
19072437	2008-12-16	Pancreatic Cancer	4
22637745	2012-08-14	Pancreatic Cancer	6
21841817	2012-03-09	Pancreatic Cancer	5
19377061	2009-07-09	Pancreatic Cancer	2
18088084	2007-12-19	Colorectal cancer	1
24642259	2014-04-07	Pancreatic Cancer	4
11711770	2001-11-16	Pancreatic Cancer	7
16596217	2006-04-05	Pancreatic Cancer	5
15845392	2005-04-22	Pancreatic Cancer	4
23994618	2013-11-18	Pancreatic Cancer	1
22450368	2012-07-12	Pancreatic Cancer	2
17149698	2007-01-25	Pancreatic Cancer	5
15580629	2005-05-10	Pancreatic Cancer	6
1401070	1992-11-13	Pancreatic Cancer	4
21438791	2012-01-05	Pancreatic Cancer	2
17825221	2007-09-10	Pancreatic Cancer	5
23197977	2012-11-30	Pancreatic Cancer	7
17266034	2007-03-08	Pancreatic Cancer	6
8105469	1993-11-10	Pancreatic Cancer	2
15695377	2005-02-07	Pancreatic Cancer	8
16670620	2006-05-03	Pancreatic Cancer	3
11522752	2001-08-27	Pancreatic Cancer	4
24138752	2014-01-16	Stomach cancer	6
24138752	2014-01-16	Pancreatic Cancer	6
24138752	2014-01-16	Colorectal cancer	6
20215540	2010-03-16	Pancreatic Cancer	3
18039136	2008-03-20	Pancreatic Cancer	8
23721890	2013-06-17	Pancreatic Cancer	1
21765901	2011-07-18	Pancreatic Cancer	1
21765901	2011-07-18	Colorectal cancer	9
12131770	2002-07-19	Pancreatic Cancer	6
21852217	2012-03-26	Pancreatic Cancer	7
18064304	2008-01-03	Pancreatic Cancer	2
19478948	2009-05-29	Pancreatic Cancer	1
24422769	2014-01-15	Pancreatic Cancer	1
